Geneid	Chr	Start	End	Strand	Length	hgnc_symbol	percentage_gc_content	transcript_start	transcript_end	transcript_biotype	strand	geneName	Chrom	geneStart	geneEnd
ENSG00000013288	chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4	6576902;6578305;6580120;6588723;6590772;6594900;6596261;6598840;6599925;6602350;6606782;6610834;6611124;6611525;6612607;6612813;6615945;6619107	6577075;6578451;6580225;6588895;6590887;6595077;6596459;6599030;6600081;6602483;6607056;6611025;6611301;6611777;6612717;6613005;6616082;6625089	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	8898	MAN2B2	54.58	6576902	6625089	protein_coding	1	MAN2B2	chr4	6576902	6625089
ENSG00000179010	chr4	6641818	6644472	+	2655	MRFAP1	53.11	6641818	6644456	protein_coding	1	MRFAP1	chr4	6641818	6644472
ENSG00000251580	chr4;chr4	6672452;6675411	6672726;6675557	-;-	422		53.54	6672452	6675557	lincRNA	-1	ENSG00000251580	chr4	6675557	6672452
ENSG00000170846	chr4;chr4	6675178;6676720	6676433;6677774	+;+	2311		53.75	6675178	6677774	lincRNA	1	ENSG00000170846	chr4	6675178	6677774
ENSG00000246526	chr4;chr4;chr4	6689175;6691036;6692026	6690623;6691186;6692246	-;-;-	1821		55.99	6689175	6692246	lincRNA	-1	ENSG00000246526	chr4	6692246	6689175
ENSG00000268791	chr4	6693782	6694189	-	408		49.02	6693782	6694189	protein_coding	-1	ENSG00000268791	chr4	6694189	6693782
ENSG00000163993	chr4;chr4	6694796;6698620	6695797;6698897	+;+	1280	S100P	53.41	6694796	6698896	protein_coding	1	S100P	chr4	6694796	6698897
ENSG00000178988	chr4	6709428	6711607	-	2180	MRFAP1L1	44.91	6709428	6711554	retained_intron	-1	MRFAP1L1	chr4	6711607	6709428
ENSG00000186222	chr4	6717842	6719387	+	1546	BLOC1S4	53.69	6717842	6719387	protein_coding	1	BLOC1S4	chr4	6717842	6719387
ENSG00000170871	chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4	6783102;6784369;6806250;6825912;6843794;6857526;6858891;6860152;6862628;6873301;6878387;6882514	6783555;6784568;6806333;6826411;6843931;6857625;6858957;6860233;6865910;6873409;6878484;6885897	+;+;+;+;+;+;+;+;+;+;+;+	8499	KIAA0232	42.27	6783102	6826020	processed_transcript	1	KIAA0232	chr4	6783102	6885897
ENSG00000132405	chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4	6910969;6911572;6911975;6925100;6955947;6969031;6988889;6995911;6998052;7000812;7002872;7006571;7008359;7009251;7011604;7012380;7016175;7026731;7032054	6911232;6911678;6912328;6925838;6956065;6969151;6989076;6996029;6998134;7000929;7003203;7006651;7008453;7009352;7011675;7012508;7016284;7026989;7034845	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6184	TBC1D14	49.5	6910969	6925498	protein_coding	1	TBC1D14	chr4	6910969	7034845
ENSG00000265953	chr4	6955016	6955101	+	86		61.63	6955016	6955101	miRNA	1	ENSG00000265953	chr4	6955016	6955101
ENSG00000187904	chr4;chr4	6997068;7000502	6997474;7000685	+;+	591		46.6	6997068	7000685	sense_overlapping	1	ENSG00000187904	chr4	6997068	7000685
ENSG00000202392	chr4	6998739	6999055	+	317	RN7SKP292	53.63	6998739	6999055	misc_RNA	1	RN7SKP292	chr4	6998739	6999055
ENSG00000265550	chr4	6999253	6999353	+	101		59.41	6999253	6999353	miRNA	1	ENSG00000265550	chr4	6999253	6999353
ENSG00000245748	chr4;chr4;chr4;chr4	7032281;7036898;7046707;7047386	7035780;7037001;7046829;7047958	-;-;-;-	4300		52.74	7032281	7047958	antisense	-1	ENSG00000245748	chr4	7047958	7032281
ENSG00000173013	chr4	7042579	7044728	-	2150	CCDC96	57.95	7042579	7044728	protein_coding	-1	CCDC96	chr4	7044728	7042579
ENSG00000173011	chr4;chr4;chr4	7043626;7045118;7054551	7043813;7045576;7058368	+;+;+	4465	TADA2B	56.73	7043626	7056158	protein_coding	1	TADA2B	chr4	7043626	7059679
ENSG00000109519	chr4;chr4;chr4;chr4	7060633;7065788;7069167;7069698	7064193;7066068;7069274;7069924	-;-;-;-	4177	GRPEL1	47.5	7060633	7069924	protein_coding	-1	GRPEL1	chr4	7069924	7060633
ENSG00000245562	chr4;chr4;chr4;chr4	7096298;7099050;7099795;7104995	7096470;7099106;7101181;7105107	-;-;-;-	1730	NA	NA	NA	NA	NA	NA	ENSG00000245562	chr4	NA	NA
ENSG00000245468	chr4	7102967	7105112	-	2146		48.52	7096298	7105056	lincRNA	-1	ENSG00000245468	chr4	7105112	7096298
ENSG00000200867	chr4	7113815	7114126	-	312	RN7SKP36	54.49	7113815	7114126	misc_RNA	-1	RN7SKP36	chr4	7114126	7113815
ENSG00000184985	chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4	7194265;7383625;7398015;7533257;7640055;7655861;7663227;7666080;7668851;7677777;7684470;7691213;7698925;7705007;7705904;7714460;7715967;7716910;7719739;7725424;7726881;7728507;7730077;7731314;7735049;7735999;7738793;7741927	7194853;7383719;7398082;7533356;7640219;7655934;7663291;7666198;7668940;7677956;7684616;7691315;7699001;7705098;7706011;7714580;7716100;7717038;7719910;7725610;7727014;7728630;7730189;7731439;7735148;7736101;7738941;7744554	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6292	SORCS2	53.7	7194265	7744554	protein_coding	1	SORCS2	chr4	7194265	7744554
ENSG00000264658	chr4	7312177	7312251	+	75	MIR4798	36	7312177	7312251	miRNA	1	MIR4798	chr4	7312177	7312251
ENSG00000178597	chr4	7432022	7436700	-	4679	PSAPL1	60.65	7432022	7436700	protein_coding	-1	PSAPL1	chr4	7436700	7432022
ENSG00000266690	chr4	7461755	7461845	+	91	MIR4274	65.93	7461755	7461845	miRNA	1	MIR4274	chr4	7461755	7461845
ENSG00000196526	chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4	7760441;7770571;7774547;7776466;7780489;7783103;7787921;7790334;7795408;7800627;7802169;7811341;7817745;7820803;7840251;7844866;7857193;7863712;7870349;7873679;7941383	7765518;7770735;7774737;7776630;7780914;7783354;7788038;7790747;7795553;7800887;7802380;7811490;7817826;7820898;7840430;7845077;7857301;7864038;7870446;7874040;7941653	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	9315	AFAP1	46.39	7760441	7874040	protein_coding	-1	AFAP1	chr4	7941653	7760441
ENSG00000228919	chr4	7940728	7942022	+	1295		71.35	7940728	7942022	protein_coding	1	ENSG00000228919	chr4	7940728	7942022
ENSG00000163995	chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4	7967039;7984991;7985274;7986566;7994593;8000375;8007126;8008752;8010777;8012157;8021345;8021929;8029486;8031383;8034375;8037876;8043077;8046891;8055915;8062694;8073496;8079355;8082403;8089896;8098826;8108221;8160407	7968830;7985159;7985281;7986620;7994654;8000378;8007129;8009927;8010829;8012455;8021398;8022552;8029584;8031503;8034407;8038022;8043163;8046968;8055973;8062781;8073713;8079448;8082529;8090011;8099009;8108364;8160559	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	6048	ABLIM2	53.99	7967039	8022552	retained_intron	-1	ABLIM2	chr4	8160559	7967039
ENSG00000207807	chr4	8007028	8007108	-	81	MIR95	40.74	8007028	8007108	miRNA	-1	MIR95	chr4	8007108	8007028
ENSG00000251460	chr4;chr4	8068255;8068787	8068448;8069451	+;+	859		54.89	8068255	8069451	antisense	1	ENSG00000251460	chr4	8068255	8069451
ENSG00000250471	chr4	8176148	8176726	+	579	GMPSP1	44.21	8176148	8176726	processed_pseudogene	1	GMPSP1	chr4	8176148	8176726
ENSG00000125089	chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4	8183799;8201025;8203113;8203378;8206510;8206894;8211378;8214428;8216202;8216899;8217838;8218684;8219972;8221062;8224567;8226323;8226742;8228688;8230878;8232869;8234135;8237160;8242425	8183937;8201132;8203274;8203441;8206780;8207850;8211549;8214953;8216307;8216969;8217984;8218894;8220074;8221257;8224697;8226355;8226943;8230371;8230983;8233883;8235240;8239397;8242830	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	10154	SH3TC1	57.48	8183799	8214556	processed_transcript	1	SH3TC1	chr4	8183799	8243530
ENSG00000249762	chr4;chr4	8242571;8243092	8242645;8243530	+;+	514	NA	NA	NA	NA	NA	NA	ENSG00000249762	chr4	NA	NA
ENSG00000170801	chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4	8271492;8284164;8288288;8293097;8294048;8295814;8297422;8304190;8305911;8307698	8272080;8284263;8288510;8293291;8294080;8295928;8298201;8304238;8306006;8308838	+;+;+;+;+;+;+;+;+;+	3321	HTRA3	56.08	8271492	8308838	protein_coding	1	HTRA3	chr4	8271492	8308838
ENSG00000249145	chr4;chr4	8321903;8325446	8322249;8325590	+;+	492		49.7	8321903	8325590	lincRNA	1	ENSG00000249145	chr4	8321903	8325590
ENSG00000248986	chr4;chr4;chr4;chr4	8322006;8323684;8323853;8325446	8322249;8323759;8323970;8325692	+;+;+;+	685		49.39	8322006	8325692	lincRNA	1	ENSG00000248986	chr4	8322006	8325692
ENSG00000251615	chr4	8357038	8359103	-	2066		45.82	8356817	8359103	lincRNA	-1	ENSG00000251615	chr4	8360065	8356817
ENSG00000087008	chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4	8368439;8372635;8375288;8375795;8376195;8383219;8390900;8391339;8394060;8396347;8396578;8398664;8401283;8407682;8411939;8416019;8416581;8417493;8418105;8430078;8442375	8368807;8372721;8375542;8375894;8376879;8383334;8391013;8391461;8394180;8396469;8396618;8398846;8401379;8407770;8412082;8416108;8416655;8417726;8418262;8430213;8442450	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3416	ACOX3	51.93	8368009	8442438	protein_coding	-1	ACOX3	chr4	8442450	8368009
ENSG00000202054	chr4	8394742	8394851	+	110	RNA5SP152	56.36	8394742	8394851	rRNA	1	RNA5SP152	chr4	8394742	8394851
ENSG00000155275	chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4	8437867;8440519;8442532;8448203;8451396;8453687;8454609;8456143;8456469;8465712;8467105;8469641;8472653;8475034;8477499;8494993	8438126;8441028;8443168;8448317;8451615;8453755;8454716;8456297;8456540;8465818;8467288;8470286;8472927;8475371;8481260;8495258	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	7724	TRMT44	49.1	8437867	8441028	retained_intron	1	TRMT44	chr4	8437867	8495258
ENSG00000251186	chr4;chr4	8455137;8456308	8455438;8456669	-;-	664		48.4	8455137	8456669	antisense	-1	ENSG00000251186	chr4	8456669	8455137
ENSG00000205959	chr4;chr4;chr4;chr4;chr4	8483997;8508555;8510525;8511989;8513558	8484166;8509234;8511526;8512730;8514337	+;+;+;+;+	3374		52.14	8483997	8510922	lincRNA	1	ENSG00000205959	chr4	8483997	8514337
ENSG00000155269	chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4	8560452;8562292;8574460;8580052;8581644;8584258;8584518;8588781;8601180;8602850;8603697;8607716;8608464;8608994;8612890;8613754;8616086;8620156;8620989	8560708;8562360;8574576;8581037;8583377;8584371;8584777;8589477;8601212;8603224;8605915;8607912;8608625;8609152;8612996;8613889;8616225;8620255;8621486	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	8360	GPR78	53.96	8560452	8582251	processed_transcript	1	GPR78	chr4	8560452	8621486
ENSG00000109625	chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4	8594387;8599142;8601180;8602684;8603697;8607716;8608464;8608994;8612890;8613754;8616086;8619819;8620989	8594648;8599323;8601688;8603235;8605915;8607912;8608625;8609152;8612996;8613889;8616225;8620255;8621488	+;+;+;+;+;+;+;+;+;+;+;+;+	5562	CPZ	58.27	8594387	8621478	protein_coding	1	CPZ	chr4	8594387	8621488
ENSG00000250915	chr4;chr4	8747123;8747656	8747482;8747759	-;-	464		53.53	8747123	8747759	lincRNA	-1	ENSG00000250915	chr4	8747759	8747123
ENSG00000215612	chr4;chr4;chr4	8847931;8868776;8872947	8848050;8870071;8873543	-;-;-	2013	HMX1	59.36	8847802	8873348	protein_coding	-1	HMX1	chr4	8873543	8847802
ENSG00000258507	chr4;chr4	8860441;8862375	8860823;8862553	-;-	562		63.42	8860441	8862553	sense_intronic	-1	ENSG00000258507	chr4	8862553	8860441
ENSG00000197468	chr4	8951356	8952285	+	930		47.85	8951356	8952285	unprocessed_pseudogene	1	ENSG00000197468	chr4	8951356	8952285
ENSG00000249272	chr4;chr4;chr4	8961354;8963440;8965396	8961627;8963558;8965707	+;+;+	705	UNC93B8	57.56	8961354	8965707	unprocessed_pseudogene	1	UNC93B8	chr4	8961354	8965707
ENSG00000250804	chr4	8983162	8984086	+	925		48.43	8983162	8984086	unprocessed_pseudogene	1	ENSG00000250804	chr4	8983162	8984086
ENSG00000249347	chr4	8992181	8992532	+	352		62.22	8992181	8992532	processed_pseudogene	1	ENSG00000249347	chr4	8992181	8992532
ENSG00000238726	chr4	9025059	9025206	-	148		39.86	9025059	9025206	miRNA	-1	ENSG00000238726	chr4	9025206	9025059
ENSG00000251313	chr4	9032012	9032792	+	781		39.56	9032012	9032792	processed_pseudogene	1	ENSG00000251313	chr4	9032012	9032792
ENSG00000250342	chr4	9053568	9053777	-	210		57.62	9053568	9053777	processed_pseudogene	-1	ENSG00000250342	chr4	9053777	9053568
ENSG00000249767	chr4;chr4;chr4	9080749;9133191;9142709	9080906;9133339;9143334	+;+;+	933	ENPP7P10	45.29	9080749	9143334	unprocessed_pseudogene	1	ENPP7P10	chr4	9080749	9143334
ENSG00000163612	chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4	9155022;9157250;9159205;9160881;9162216;9162432;9163529;9167082	9155117;9157312;9159285;9160982;9162349;9162696;9163678;9167177	+;+;+;+;+;+;+;+	987	FAM86KP	52.84	9155022	9167177	unprocessed_pseudogene	1	FAM86KP	chr4	9155022	9167177
ENSG00000250268	chr4;chr4;chr4;chr4	9168023;9169147;9170227;9171886	9168154;9169222;9170341;9171996	-;-;-;-	434	ALG1L14P	52.74	9168023	9171996	unprocessed_pseudogene	-1	ALG1L14P	chr4	9171996	9168023
ENSG00000264372	chr4	9169955	9170020	-	66		34.85	9169955	9170020	miRNA	-1	ENSG00000264372	chr4	9170020	9169955
ENSG00000229924	chr4;chr4;chr4;chr4;chr4;chr4;chr4	9172135;9173258;9173739;9174843;9175516;9176174;9176931	9172248;9173464;9173895;9175021;9175715;9176282;9178453	+;+;+;+;+;+;+	2489	FAM90A26	53.95	9172135	9178453	protein_coding	1	FAM90A26	chr4	9172135	9178453
ENSG00000232399	chr4;chr4	9212383;9226622	9212576;9228214	+;+	1787	USP17L13	49.56	9226622	9228214	protein_coding	1	USP17L13	chr4	9212383	9228214
ENSG00000231396	chr4	9212383	9213975	+	1593	USP17L10	51.98	9212383	9213975	protein_coding	1	USP17L10	chr4	9212383	9213975
ENSG00000233136	chr4	9217131	9218723	+	1593	USP17L11	52.42	9217131	9218723	protein_coding	1	USP17L11	chr4	9217131	9218723
ENSG00000227551	chr4	9221878	9223470	+	1593	USP17L12	52.17	9221878	9223470	protein_coding	1	USP17L12	chr4	9221878	9223470
ENSG00000249482	chr4	9231367	9232959	+	1593	USP17L14P	51.91	9231367	9232959	unprocessed_pseudogene	1	USP17L14P	chr4	9231367	9232959
ENSG00000223569	chr4	9236111	9237700	+	1590	USP17L15	52.26	9236111	9237700	protein_coding	1	USP17L15	chr4	9236111	9237700
ENSG00000250231	chr4	9240856	9242448	+	1593	USP17L16P	51.98	9240856	9242448	unprocessed_pseudogene	1	USP17L16P	chr4	9240856	9242448
ENSG00000249104	chr4	9245605	9247197	+	1593	USP17L17	52.29	9245605	9247197	protein_coding	1	USP17L17	chr4	9245605	9247197
ENSG00000250844	chr4	9250356	9251948	+	1593	USP17L18	52.29	9250356	9251948	protein_coding	1	USP17L18	chr4	9250356	9251948
ENSG00000248920	chr4	9255104	9256696	+	1593	USP17L19	52.17	9255104	9256696	protein_coding	1	USP17L19	chr4	9255104	9256696
ENSG00000250745	chr4	9259850	9261442	+	1593	USP17L20	52.42	9259850	9261442	protein_coding	1	USP17L20	chr4	9259850	9261442
ENSG00000249811	chr4	9264598	9266190	+	1593	USP17L21	52.23	9264598	9266190	protein_coding	1	USP17L21	chr4	9264598	9266190
ENSG00000248933	chr4	9269345	9270937	+	1593	USP17L22	52.29	9269345	9270937	protein_coding	1	USP17L22	chr4	9269345	9270937
ENSG00000250913	chr4	9274090	9274640	+	551	USP17L23	54.99	9274090	9274640	protein_coding	1	USP17L23	chr4	9274090	9274640
ENSG00000232264	chr4	9326891	9328483	+	1593	USP17L24	52.35	9326891	9328483	protein_coding	1	USP17L24	chr4	9326891	9328483
ENSG00000230430	chr4	9331637	9333229	+	1593	USP17L25	52.35	9331637	9333229	protein_coding	1	USP17L25	chr4	9331637	9333229
ENSG00000229579	chr4	9336384	9337976	+	1593	USP17L26	52.35	9336384	9337976	protein_coding	1	USP17L26	chr4	9336384	9337976
ENSG00000227140	chr4	9341129	9342721	+	1593	USP17L5	52.42	9341129	9342721	protein_coding	1	USP17L5	chr4	9341129	9342721
ENSG00000235780	chr4	9345874	9347466	+	1593	USP17L27	52.35	9345874	9347466	protein_coding	1	USP17L27	chr4	9345874	9347466
ENSG00000231051	chr4	9350619	9352211	+	1593	USP17L28	52.35	9350619	9352211	protein_coding	1	USP17L28	chr4	9350619	9352211
ENSG00000231637	chr4	9355364	9356956	+	1593	USP17L29	52.35	9355364	9356956	protein_coding	1	USP17L29	chr4	9355364	9356956
ENSG00000251694	chr4	9360109	9361701	+	1593	USP17L9P	52.04	9360109	9361701	unprocessed_pseudogene	1	USP17L9P	chr4	9360109	9361701
ENSG00000228856	chr4	9364855	9366447	+	1593	USP17L30	52.35	9364855	9366447	protein_coding	1	USP17L30	chr4	9364855	9366447
ENSG00000205946	chr4	9369600	9370796	+	1197	USP17L6P	51.71	9369600	9370796	unprocessed_pseudogene	1	USP17L6P	chr4	9369600	9370796
ENSG00000219492	chr4;chr4;chr4;chr4;chr4	9385743;9387384;9388003;9388875;9390698	9386325;9387466;9388098;9389001;9390709	-;-;-;-;-	901		36.1	9385743	9390709	protein_coding	-1	ENSG00000219492	chr4	9390709	9385743
ENSG00000188438	chr4;chr4	9400930;9405128	9400987;9405291	+;+	222		37.46	9400930	9405291	unprocessed_pseudogene	1	ENSG00000188438	chr4	9400930	9405291
ENSG00000252307	chr4	9412904	9412979	-	76	RNA5SP153	35.53	9412904	9412979	rRNA	-1	RNA5SP153	chr4	9412979	9412904
ENSG00000232773	chr4;chr4	9424039;9431247	9424093;9431428	+;+	237		35.78	9424039	9431428	unprocessed_pseudogene	1	ENSG00000232773	chr4	9424039	9431428
ENSG00000186146	chr4;chr4	9446260;9452086	9446317;9452240	+;+	213	DEFB131	33.97	9446260	9452240	protein_coding	1	DEFB131	chr4	9446260	9452240
ENSG00000248364	chr4	9460981	9461970	+	990	OR7E86P	48.79	9460981	9461970	unprocessed_pseudogene	1	OR7E86P	chr4	9460981	9461970
ENSG00000215323	chr4	9470746	9471694	+	949	OR7E84P	49.42	9470746	9471694	unprocessed_pseudogene	1	OR7E84P	chr4	9470746	9471694
ENSG00000266246	chr4	9472697	9472784	+	88		37.5	9472697	9472784	miRNA	1	ENSG00000266246	chr4	9472697	9472784
ENSG00000250884	chr4	9485365	9486349	+	985	OR7E85P	48.12	9485365	9486349	unprocessed_pseudogene	1	OR7E85P	chr4	9485365	9486349
ENSG00000251624	chr4;chr4;chr4	9495380;9497465;9499399	9495653;9497583;9499710	+;+;+	705	UNC93B7	57.86	9495380	9499710	unprocessed_pseudogene	1	UNC93B7	chr4	9495380	9499710
ENSG00000249866	chr4	9514554	9515523	+	970	OR7E83P	48.97	9514554	9515523	unprocessed_pseudogene	1	OR7E83P	chr4	9514554	9515523
ENSG00000249443	chr4	9523555	9523921	+	367		59.95	9523555	9523921	processed_pseudogene	1	ENSG00000249443	chr4	9523555	9523921
ENSG00000242034	chr4	9555234	9555605	-	372		41.94	9555234	9555605	processed_pseudogene	-1	ENSG00000242034	chr4	9555605	9555234
ENSG00000221275	chr4	9557789	9557937	-	149	MIR548I2	36.91	9557789	9557937	miRNA	-1	MIR548I2	chr4	9557937	9557789
ENSG00000244004	chr4	9564791	9565570	+	780		39.87	9564791	9565570	processed_pseudogene	1	ENSG00000244004	chr4	9564791	9565570
ENSG00000249799	chr4	9585566	9585755	-	190		60.53	9585566	9585755	processed_pseudogene	-1	ENSG00000249799	chr4	9585755	9585566
ENSG00000265901	chr4	9601952	9602051	-	100		50	9601952	9602051	miRNA	-1	ENSG00000265901	chr4	9602051	9601952
ENSG00000250942	chr4	9678932	9679558	+	627	ENPP7P11	49.92	9678932	9679558	processed_pseudogene	1	ENPP7P11	chr4	9678932	9679558
ENSG00000186234	chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4	9694119;9694723;9696668;9698315;9699645;9699845;9700969;9704520	9694154;9694785;9696748;9698416;9699775;9700107;9701118;9704578	+;+;+;+;+;+;+;+	885	FAM86MP	53.02	9694119	9704578	unprocessed_pseudogene	1	FAM86MP	chr4	9694119	9704578
ENSG00000251087	chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4	9705374;9706508;9707598;9709263;9710528;9711237;9711461;9712323	9705502;9706583;9707715;9709373;9710587;9711275;9711582;9712436	-;-;-;-;-;-;-;-	769	ALG1L3P	54.01	9705378	9712436	unprocessed_pseudogene	-1	ALG1L3P	chr4	9712436	9705374
ENSG00000249563	chr4;chr4;chr4;chr4	9734994;9737538;9741231;9743892	9735204;9737688;9741315;9743985	+;+;+;+	541		44.88	9734994	9743985	unprocessed_pseudogene	1	ENSG00000249563	chr4	9734994	9743985
ENSG00000250425	chr4	9756522	9757402	+	881	OR7E35P	47.79	9756522	9757402	unprocessed_pseudogene	1	OR7E35P	chr4	9756522	9757402
ENSG00000109667	chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4	9772777;9781431;9800284;9827848;9836505;9881830;9889191;9892234;9909859;9922009;9943537;9982216;9987292;9997293;9998405;10020599;10022904;10027348;10030642;10035849;10041754;10056457	9772993;9781689;9800865;9828224;9836632;9882163;9889266;9892335;9909969;9922196;9943669;9982361;9987417;9997597;9998565;10020918;10023107;10027630;10030924;10037764;10042012;10056560	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	6614	SLC2A9	45.33	9772777	9828224	processed_transcript	-1	SLC2A9	chr4	9998565	10020599
ENSG00000169676	chr4	9783258	9785632	+	2375	DRD5	58.61	9783258	9785632	protein_coding	1	DRD5	chr4	9783258	9785632
ENSG00000252002	chr4	9794375	9794485	-	111	RNA5SP154	45.95	9794375	9794485	rRNA	-1	RNA5SP154	chr4	9794485	9794375
ENSG00000249219	chr4;chr4	9924438;9925400	9924574;9925770	+;+	508		54.16	9924438	9925770	antisense	1	ENSG00000249219	chr4	9924438	9925770
ENSG00000250413	chr4;chr4	10008106;10011102	10008316;10011349	+;+	459		46.33	10008106	10011349	antisense	1	ENSG00000250413	chr4	10008106	10011349
ENSG00000261490	chr4;chr4	10069713;10072870	10071448;10074643	-;-	3510		42.26	10069713	10074643	sense_overlapping	-1	ENSG00000261490	chr4	10074643	10069713
ENSG00000071127	chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4	10075963;10077313;10078928;10079377;10080515;10082981;10084646;10086048;10089330;10089911;10090288;10093147;10094667;10096307;10097569;10097950;10099334;10100614;10105520;10108053;10109842;10117518;10118275	10077108;10078810;10079072;10079550;10080625;10083068;10084802;10086154;10089564;10089997;10090365;10094658;10094779;10096520;10097798;10098242;10099515;10100763;10105610;10108180;10110019;10118128;10118573	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	7827	WDR1	54.98	10075963	10118484	protein_coding	-1	WDR1	chr4	10118573	10075963
ENSG00000264931	chr4	10080235	10080316	-	82	MIR3138	67.07	10080235	10080316	miRNA	-1	MIR3138	chr4	10080316	10080235
ENSG00000223086	chr4	10117380	10117508	-	129	RNA5SP155	51.16	10117380	10117508	rRNA	-1	RNA5SP155	chr4	10117508	10117380
ENSG00000250393	chr4	10144991	10145279	-	289		50.17	10144991	10145279	processed_pseudogene	-1	ENSG00000250393	chr4	10145279	10144991
ENSG00000251296	chr4	10168783	10169389	-	607		49.26	10168783	10169389	processed_pseudogene	-1	ENSG00000251296	chr4	10169389	10168783
ENSG00000248777	chr4	10201447	10202296	-	850		48.94	10201447	10202296	processed_pseudogene	-1	ENSG00000248777	chr4	10202296	10201447
